code_station,libelle_station,code_departement,libelle_departement,code_commune,libelle_commune,code_region,libelle_region,code_bassin,libelle_bassin,code_cours_eau,libelle_cours_eau,code_campagne,code_reseau,libelle_reseau,code_ecoulement,libelle_ecoulement,longitude,latitude,date_campagne,nombre_modalite_ecoulement,code_type_campagne,libelle_type_campagne,uri_reseau,Annee
F4640003,Salmouille,91,Essonne,91363,MARCOUSSIS,11,Ile-de-France,03,Seine-Normandie,F4645000,La Salmouille,62254,0000000134,Onde OFB,1,Ecoulement visible,2.191576035,48.653275795,2014-05-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
F4640003,Salmouille,91,Essonne,91363,MARCOUSSIS,11,Ile-de-France,03,Seine-Normandie,F4645000,La Salmouille,1168,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.191576035,48.653275795,2013-09-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
F4640003,Salmouille,91,Essonne,91363,MARCOUSSIS,11,Ile-de-France,03,Seine-Normandie,F4645000,La Salmouille,1078,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.191576035,48.653275795,2013-08-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
F4640003,Salmouille,91,Essonne,91363,MARCOUSSIS,11,Ile-de-France,03,Seine-Normandie,F4645000,La Salmouille,937,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.191576035,48.653275795,2013-07-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
F4640003,Salmouille,91,Essonne,91363,MARCOUSSIS,11,Ile-de-France,03,Seine-Normandie,F4645000,La Salmouille,777,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.191576035,48.653275795,2013-05-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
F4640003,Salmouille,91,Essonne,91363,MARCOUSSIS,11,Ile-de-France,03,Seine-Normandie,F4645000,La Salmouille,656,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.191576035,48.653275795,2012-10-26,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2012
F4640003,Salmouille,91,Essonne,91363,MARCOUSSIS,11,Ile-de-France,03,Seine-Normandie,F4645000,La Salmouille,580,0000000134,Onde OFB,1f,Ecoulement visible faible,2.191576035,48.653275795,2012-09-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
F4640003,Salmouille,91,Essonne,91363,MARCOUSSIS,11,Ile-de-France,03,Seine-Normandie,F4645000,La Salmouille,475,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.191576035,48.653275795,2012-08-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
F4640003,Salmouille,91,Essonne,91363,MARCOUSSIS,11,Ile-de-France,03,Seine-Normandie,F4645000,La Salmouille,341,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.191576035,48.653275795,2012-07-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
F4640003,Salmouille,91,Essonne,91363,MARCOUSSIS,11,Ile-de-France,03,Seine-Normandie,F4645000,La Salmouille,226,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.191576035,48.653275795,2012-06-26,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
F4640003,Salmouille,91,Essonne,91363,MARCOUSSIS,11,Ile-de-France,03,Seine-Normandie,F4645000,La Salmouille,81,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.191576035,48.653275795,2012-05-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
F4650002,Yvette,78,Yvelines,78334,LEVIS-SAINT-NOM,11,Ile-de-France,03,Seine-Normandie,F46-0420,L'Yvette,97171,0000000134,Onde OFB,1f,Ecoulement visible faible,1.920199152,48.722462513,2023-04-21,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2023
F4650002,Yvette,78,Yvelines,78334,LEVIS-SAINT-NOM,11,Ile-de-France,03,Seine-Normandie,F46-0420,L'Yvette,97074,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.920199152,48.722462513,2023-03-22,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2023
F4650002,Yvette,78,Yvelines,78334,LEVIS-SAINT-NOM,11,Ile-de-France,03,Seine-Normandie,F46-0420,L'Yvette,96778,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.920199152,48.722462513,2022-09-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
F4650002,Yvette,78,Yvelines,78334,LEVIS-SAINT-NOM,11,Ile-de-France,03,Seine-Normandie,F46-0420,L'Yvette,96609,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.920199152,48.722462513,2022-08-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
F4650002,Yvette,78,Yvelines,78334,LEVIS-SAINT-NOM,11,Ile-de-France,03,Seine-Normandie,F46-0420,L'Yvette,96581,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.920199152,48.722462513,2022-08-10,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2022
F4650002,Yvette,78,Yvelines,78334,LEVIS-SAINT-NOM,11,Ile-de-France,03,Seine-Normandie,F46-0420,L'Yvette,96467,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.920199152,48.722462513,2022-07-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
F4650002,Yvette,78,Yvelines,78334,LEVIS-SAINT-NOM,11,Ile-de-France,03,Seine-Normandie,F46-0420,L'Yvette,96329,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.920199152,48.722462513,2022-06-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
F4650002,Yvette,78,Yvelines,78334,LEVIS-SAINT-NOM,11,Ile-de-France,03,Seine-Normandie,F46-0420,L'Yvette,96134,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.920199152,48.722462513,2022-05-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
F4650002,Yvette,78,Yvelines,78334,LEVIS-SAINT-NOM,11,Ile-de-France,03,Seine-Normandie,F46-0420,L'Yvette,95882,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.920199152,48.722462513,2021-09-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
F4650002,Yvette,78,Yvelines,78334,LEVIS-SAINT-NOM,11,Ile-de-France,03,Seine-Normandie,F46-0420,L'Yvette,95795,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.920199152,48.722462513,2021-08-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
F4650002,Yvette,78,Yvelines,78334,LEVIS-SAINT-NOM,11,Ile-de-France,03,Seine-Normandie,F46-0420,L'Yvette,95638,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.920199152,48.722462513,2021-07-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
F4650002,Yvette,78,Yvelines,78334,LEVIS-SAINT-NOM,11,Ile-de-France,03,Seine-Normandie,F46-0420,L'Yvette,95520,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.920199152,48.722462513,2021-06-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
